time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2012-12-29T18:31:04.900Z,20.1,-155.988,10.2,2.7,ml,28,119.5,,,pde,pde20121229183104900_10,2014-04-09T05:51:09.764Z,"Hawaii region, Hawaii",earthquake
2012-12-29T17:50:52.840Z,35.711,70.599,117.4,5.5,mww,361,20.3,,0.82,pde,pde20121229175052840_117,2014-09-04T17:18:39.000Z,"Hindu Kush region, Afghanistan",earthquake
2012-12-29T17:15:09.830Z,4.109,126.875,44.4,4.9,mb,98,64.7,,1.19,pde,pde20121229171509830_44,2013-03-16T00:09:49.731Z,"Kepulauan Talaud, Indonesia",earthquake
2012-12-29T17:15:09.770Z,4.095,126.856,43.5,4.9,mb,100,64.7,,1.27,pde,pde20121229171509770_43,2013-02-22T23:30:08.911Z,"Kepulauan Talaud, Indonesia",earthquake
2012-12-29T16:43:56.520Z,4.132,126.612,10,4.1,mb,11,177.9,,1.1,pde,pde20121229164356520_10,2013-03-16T00:09:49.730Z,"Kepulauan Talaud, Indonesia",earthquake
2012-12-29T16:23:08.240Z,53.067,-163.264,16.6,2.5,ml,9,293.9,,,pde,pde20121229162308240_16,2013-03-16T00:09:49.728Z,"Unimak Island region, Alaska",earthquake
2012-12-29T15:12:28.130Z,59.506,-152.662,76.2,2.7,ml,50,113.5,,,pde,pde20121229151228130_76,2013-03-16T00:09:49.723Z,"Southern Alaska",earthquake
2012-12-29T14:59:38.910Z,38.738,142.024,55.6,5.4,mwb,355,68.2,,0.85,pde,pde20121229145938910_55,2014-09-04T17:18:38.000Z,"near the east coast of Honshu, Japan",earthquake
2012-12-29T12:34:38.970Z,64.266,-151.039,18.7,2.5,ml,32,70.2,,,pde,pde20121229123438970_18,2013-03-16T00:09:49.632Z,"Central Alaska",earthquake
2012-12-29T12:31:44.070Z,36.693,70.943,224,4.2,mb,13,114.6,,0.64,pde,pde20121229123144070_224,2013-03-16T00:09:49.630Z,"Hindu Kush region, Afghanistan",earthquake
2012-12-29T12:29:53.550Z,62.267,-149.651,47.9,2.9,ml,66,35.5,,,pde,pde20121229122953550_47,2013-03-16T00:09:49.622Z,"Central Alaska",earthquake
2012-12-29T11:06:26.930Z,24.222,121.954,56.6,4.5,ml,14,88,,0.46,pde,pde20121229110626930_56,2013-03-16T00:09:49.610Z,"Taiwan",earthquake
2012-12-29T11:05:42.000Z,16.3,-94.31,85,4.2,ml,8,134,,,pde,pde20121229110542000_85,2013-03-16T00:09:49.607Z,"Oaxaca, Mexico",earthquake
2012-12-29T10:54:58.000Z,51.078,-176.133,41.3,2.5,ml,4,274.8,,,pde,pde20121229105458000_41,2013-03-16T00:09:49.525Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2012-12-29T10:29:40.930Z,51.591,-173.244,25.7,4.3,mb,66,137.1,,,pde,pde20121229102940930_25,2013-03-16T00:09:49.518Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2012-12-29T10:06:54.000Z,45.723,-72.822,18,2.6,mblg,15,94.9,,,pde,pde20121229100654000_18,2013-03-16T00:09:49.438Z,"southern Quebec, Canada",earthquake
2012-12-29T09:53:07.650Z,10.773,-86.24,44.6,4.4,mb,55,127.7,,1.08,pde,pde20121229095307650_44,2013-03-16T00:09:49.424Z,"off the coast of Costa Rica",earthquake
2012-12-29T08:54:27.910Z,10.298,126.962,60.2,4.5,mb,43,116.6,,0.86,pde,pde20121229085427910_60,2013-03-16T00:09:49.419Z,"Philippine Islands region",earthquake
2012-12-29T08:33:20.340Z,-6.523,129.874,154.6,4.6,mb,56,30.4,,1.21,pde,pde20121229083320340_154,2013-03-16T00:09:49.412Z,"Banda Sea",earthquake
2012-12-29T08:25:02.380Z,-3.713,149.405,10,4.2,mb,11,266.5,,0.89,pde,pde20121229082502380_10,2013-03-16T00:09:49.411Z,"Bismarck Sea",earthquake
2012-12-29T08:21:59.610Z,33.38,141.184,31.3,4.7,mb,22,159.9,,0.64,pde,pde20121229082159610_31,2013-03-16T00:09:49.378Z,"off the east coast of Honshu, Japan",earthquake
2012-12-29T07:59:41.100Z,-3.563,148.899,4,5.7,mww,126,35.5,,1.33,pde,pde20121229075941100_4,2014-09-04T17:18:37.000Z,"Bismarck Sea",earthquake
2012-12-29T07:59:15.860Z,-3.315,148.757,10,5.1,mb,126,25.1,,1.09,pde,pde20121229075915860_10,2013-03-16T00:09:49.229Z,"Bismarck Sea",earthquake
2012-12-29T07:56:00.310Z,-3.371,148.752,10,5,mb,77,55.1,,1.39,pde,pde20121229075600310_10,2014-09-04T17:18:36.000Z,"Bismarck Sea",earthquake
2012-12-29T07:19:35.320Z,37.064,141.025,66.2,5,mb,244,73,,0.87,pde,pde20121229071935320_66,2014-09-04T17:18:35.000Z,"near the east coast of Honshu, Japan",earthquake
2012-12-29T06:20:16.450Z,51.688,-171.824,36.9,3,ml,12,221.2,,,pde,pde20121229062016450_36,2013-03-16T00:09:49.151Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-12-29T06:04:16.000Z,-19.899,-69.216,101.3,4.3,ml,31,76.7,,,pde,pde20121229060416000_101,2013-03-16T00:09:49.147Z,"Tarapaca, Chile",earthquake
2012-12-29T05:40:50.190Z,-2.23,138.718,35,4,mb,15,98.8,,1.41,pde,pde20121229054050190_35,2013-03-16T00:09:49.141Z,"Papua, Indonesia",earthquake
